,dt,bid_count,position_count,cash_value,positions_value,total_value,bah
133,2019-09-27,0,6,12.402374267570849,101487.21788024902,101499.6202545166,105707.3080534822
134,2019-09-30,0,6,12.402374267570849,101772.82941436768,101785.23178863525,106182.41920889006
135,2019-10-01,0,6,12.402374267570849,101547.67881393433,101560.0811882019,104630.96436809705
136,2019-10-02,2,6,6.692840576160961,99353.6139717102,99360.30681228636,102618.0029892841
137,2019-10-03,0,6,6.692840576160961,100158.10789108276,100164.80073165892,103384.13769499243
138,2019-10-04,0,6,6.692840576160961,101850.92474365234,101857.6175842285,104848.47951341343
139,2019-10-07,1,6,6.692840576160961,100954.973777771,100961.66661834715,104435.48616132356
140,2019-10-08,3,5,4.957916259754711,99760.96169281006,99765.91960906981,102790.83618099574
141,2019-10-09,0,5,4.957916259754711,100748.43752288818,100753.39543914793,103682.46977114861
142,2019-10-10,0,5,4.957916259754711,100937.77796554565,100942.7358818054,104450.31792431843
143,2019-10-11,0,5,4.957916259754711,100840.73950576782,100845.69742202757,105632.40799548339
144,2019-10-14,2,5,4.957916259754711,100485.7618637085,100490.71977996825,105551.08963739384
145,2019-10-15,3,5,4.957916259754711,99515.56771850586,99520.52563476561,106625.26489183796
146,2019-10-16,2,5,4.957916259754711,99452.92484283447,99457.88275909422,106476.27878132669
147,2019-10-17,9,12,1385.9190635681043,98254.91048812866,99640.82955169676,106816.59202807561
148,2019-10-18,4,15,546.836109161366,99288.75144195557,99835.58755111693,106417.15005293941
149,2019-10-21,6,18,356.59906768797737,99834.3349647522,100190.93403244017,107034.54649198688
150,2019-10-22,1,19,16.501369476307445,99925.01689910889,99941.51826858519,106843.9508809275
151,2019-10-23,5,20,180.54317092894416,99608.69038200378,99789.23355293272,106939.80601273655
152,2019-10-24,6,21,155.84313583372932,99724.85640144348,99880.6995372772,107042.08028477136
153,2019-10-25,1,22,13.624767303455883,99449.17318916321,99462.79795646666,107788.30149166445
154,2019-10-28,7,27,407.1975059509168,98398.07793235779,98805.2754383087,108333.52597073672
155,2019-10-29,2,27,23.529451370228344,98597.67056274414,98621.20001411437,108167.40151798593
156,2019-10-30,1,27,23.529451370228344,98943.93130874634,98967.46076011656,108682.03759610317
157,2019-10-31,5,27,23.529451370228344,98872.9394607544,98896.46891212462,108414.50014576943
158,2019-11-01,2,27,23.529451370228344,99600.53280258179,99624.06225395201,109540.40301023448
159,2019-11-04,2,27,23.529451370228344,99453.70278930664,99477.23224067687,110168.27554056955
160,2019-11-05,4,29,182.12833595274788,99129.95965576172,99312.08799171446,110181.16224335034
161,2019-11-06,3,29,182.12833595274788,99093.5870628357,99275.71539878844,110422.35227106308
162,2019-11-07,2,29,18.37206459044296,99091.4323425293,99109.80440711974,110819.78630745891
163,2019-11-08,2,29,2.6990852355846755,99390.48615646362,99393.1852416992,111232.02515764789
164,2019-11-11,5,32,94.0935134887585,99246.58352184296,99340.67703533171,111013.9316306997
165,2019-11-12,2,32,49.01034545897335,99309.51140594482,99358.5217514038,111151.34075800156
166,2019-11-13,1,32,49.01034545897335,99279.79719924927,99328.80754470824,111088.76074181606
167,2019-11-14,4,30,106.93384933470577,98613.52487754822,98720.45872688292,111127.21936485467
168,2019-11-15,2,30,106.93384933470577,99117.44455432892,99224.37840366362,111961.31565402793
169,2019-11-18,0,30,106.93384933470577,98892.03661251068,98998.97046184538,111892.3659009902
170,2019-11-19,0,30,106.93384933470577,98448.98791885376,98555.92176818846,111696.76442397686
171,2019-11-20,2,30,106.93384933470577,98092.06241607666,98198.99626541136,111439.09398463025
172,2019-11-21,2,30,85.69518280028285,97869.87987995148,97955.57506275176,111412.300058985
173,2019-11-22,1,31,30.81806564330043,98311.97586631775,98342.79393196105,111660.89489118088
174,2019-11-25,0,31,30.81806564330043,98982.79205703735,99013.61012268065,112412.1752404459
175,2019-11-26,1,30,3634.8063468933005,95659.47162437439,99294.27797126769,112544.60655387507
176,2019-11-27,0,30,3634.8063468933005,95939.97342967987,99574.77977657317,112976.1322078622
177,2019-11-29,1,31,95.05983352660132,98992.39720916748,99087.45704269408,112579.57097970294
178,2019-12-02,1,32,5.979831695546636,97908.21761894226,97914.1974506378,111663.87237605848
179,2019-12-03,2,32,5.979831695546636,96725.31988334656,96731.2997150421,110874.4342805365
180,2019-12-04,1,32,5.979831695546636,97108.46204090118,97114.44187259673,111580.4183833888
181,2019-12-05,2,32,38.730335235585585,97375.38558673859,97414.11592197417,111708.066364303
